img_paths,id,label,cell_type,patient,height,width,mean_brightness
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744320.jpg,7744320,MO,Monocyte,PBC_dataset_APL_AML,365,360,188.13557838660577
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744374.jpg,7744374,MO,Monocyte,PBC_dataset_APL_AML,365,360,196.8920345002537
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744377.jpg,7744377,MO,Monocyte,PBC_dataset_APL_AML,365,360,194.14229578893963
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744249.jpg,7744249,MO,Monocyte,PBC_dataset_APL_AML,365,360,184.3374074074074
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744280.jpg,7744280,MO,Monocyte,PBC_dataset_APL_AML,365,360,186.66251395230847
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744300.jpg,7744300,MO,Monocyte,PBC_dataset_APL_AML,365,360,181.4300253678336
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744204.jpg,7744204,MO,Monocyte,PBC_dataset_APL_AML,365,360,199.05712075088786
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744226.jpg,7744226,MO,Monocyte,PBC_dataset_APL_AML,365,360,194.48596651445968
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744318.jpg,7744318,MO,Monocyte,PBC_dataset_APL_AML,365,360,173.88942415017758
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744263.jpg,7744263,MO,Monocyte,PBC_dataset_APL_AML,365,360,198.7197488584475
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744256.jpg,7744256,MO,Monocyte,PBC_dataset_APL_AML,365,360,204.99860730593608
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744381.jpg,7744381,MO,Monocyte,PBC_dataset_APL_AML,365,360,196.6096752917301
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744255.jpg,7744255,MO,Monocyte,PBC_dataset_APL_AML,365,360,205.43739726027397
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744213.jpg,7744213,MO,Monocyte,PBC_dataset_APL_AML,365,360,200.84246067985794
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744296.jpg,7744296,MO,Monocyte,PBC_dataset_APL_AML,365,360,198.90177828513444
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744347.jpg,7744347,MO,Monocyte,PBC_dataset_APL_AML,365,360,191.0982115677321
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744289.jpg,7744289,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,214.53829020801624
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744361.jpg,7744361,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.5339066463724
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744215.jpg,7744215,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,200.25018011161848
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744243.jpg,7744243,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,211.2998351090817
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744308.jpg,7744308,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.26554287163876
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744218.jpg,7744218,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.62113394216135
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744332.jpg,7744332,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,195.95631659056318
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744337.jpg,7744337,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.1286301369863
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744216.jpg,7744216,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.86048959918824
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744348.jpg,7744348,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,206.0706747843734
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744378.jpg,7744378,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,206.1256874682902
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744314.jpg,7744314,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,197.59980466768138
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744262.jpg,7744262,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.38881278538813
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744331.jpg,7744331,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.7833485540335
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744345.jpg,7744345,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.1676839167935
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744380.jpg,7744380,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,206.79052511415526
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744307.jpg,7744307,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.55024099441908
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744372.jpg,7744372,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.64353627600204
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744233.jpg,7744233,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.63460933536277
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744234.jpg,7744234,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.2210451547438
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744200.jpg,7744200,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,174.9596752917301
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744253.jpg,7744253,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.3829731100964
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744283.jpg,7744283,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,209.08796549974633
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744245.jpg,7744245,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,203.88774479959412
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744205.jpg,7744205,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.3938457635718
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744228.jpg,7744228,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.14797564687976
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744232.jpg,7744232,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,212.0504718417047
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744278.jpg,7744278,SMU,Smudge cells,PBC_dataset_APL_AML,365,384,179.65869482496194
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744354.jpg,7744354,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.65381024860477
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744257.jpg,7744257,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,201.2670395738204
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744375.jpg,7744375,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,197.5204718417047
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744276.jpg,7744276,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,209.83436834094368
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744327.jpg,7744327,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,193.16575342465754
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744339.jpg,7744339,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.81489091831557
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744325.jpg,7744325,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.7415601217656
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744231.jpg,7744231,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.05105783866057
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744221.jpg,7744221,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,219.03293759512937
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744267.jpg,7744267,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.96518772196853
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744242.jpg,7744242,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.90573313039067
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744201.jpg,7744201,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,214.5104363267377
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744286.jpg,7744286,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.210969051243
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744273.jpg,7744273,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.58237950279047
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744275.jpg,7744275,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,209.57238457635717
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744266.jpg,7744266,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,201.20252409944192
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744335.jpg,7744335,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.7674023338407
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744322.jpg,7744322,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,209.4899315068493
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744271.jpg,7744271,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.22822932521564
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744365.jpg,7744365,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,201.34487316083207
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744282.jpg,7744282,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.21240487062406
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744294.jpg,7744294,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,201.0652080162354
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744301.jpg,7744301,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.13434550989345
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744247.jpg,7744247,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,211.66737442922374
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744297.jpg,7744297,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.87933282597666
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744358.jpg,7744358,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.9511973617453
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744214.jpg,7744214,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.24583206494165
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744364.jpg,7744364,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.08755961440892
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744244.jpg,7744244,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,205.50289446981228
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744376.jpg,7744376,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,199.62128107559613
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744208.jpg,7744208,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.87789446981228
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744290.jpg,7744290,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.48056823947235
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744212.jpg,7744212,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.0595154743785
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744306.jpg,7744306,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,201.851364789447
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744248.jpg,7744248,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,202.7831811263318
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744302.jpg,7744302,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.94292491121257
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744366.jpg,7744366,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,199.24556316590562
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744239.jpg,7744239,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.2567199391172
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Smudge cells/SMU_7744353.jpg,7744353,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,204.98166159309994
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744258.jpg,7744258,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.97719178082193
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744304.jpg,7744304,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,197.683833079655
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744293.jpg,7744293,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.10150431253172
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744342.jpg,7744342,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,181.59834348046678
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744219.jpg,7744219,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,200.7817630644343
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744321.jpg,7744321,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.92680365296803
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744360.jpg,7744360,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.75082191780822
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744344.jpg,7744344,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,203.4239751395231
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744202.jpg,7744202,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,209.0869609335363
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744269.jpg,7744269,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,203.72013698630138
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744343.jpg,7744343,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,206.4544089294774
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744382.jpg,7744382,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,205.60147894469813
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744287.jpg,7744287,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,201.6729781836631
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Lymphocyte/LY_7744251.jpg,7744251,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.14223744292238
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Lymphocyte, variant/VLY_11076875.jpg",11076875,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,200.80287980818284
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076781.jpg,11076781,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,201.3742500765228
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076811.jpg,11076811,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.43094582185492
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076770.jpg,11076770,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,206.5650928476686
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076818.jpg,11076818,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,200.61244005713704
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076797.jpg,11076797,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,202.67273747576778
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076788.jpg,11076788,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,201.69081981430466
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076844.jpg,11076844,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,195.83026731966126
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076835.jpg,11076835,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.72640801958983
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076862.jpg,11076862,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,209.5081292725232
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076761.jpg,11076761,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.41759004183245
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076855.jpg,11076855,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,201.362399244975
../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Segmented neutrophils/SNE_11076868.jpg,11076868,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,187.03350933578207
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076756.jpg",11076756,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,197.36486583001735
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076825.jpg",11076825,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,202.22415569839814
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076809.jpg",11076809,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,196.02920110192838
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076765.jpg",11076765,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,202.61529945923886
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076779.jpg",11076779,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,197.4421997755331
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076793.jpg",11076793,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,197.69314865830017
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076851.jpg",11076851,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,199.12164575043363
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076864.jpg",11076864,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,191.09740077543108
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076879.jpg",11076879,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,190.3747296194266
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076777.jpg",11076777,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,190.36351647791042
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076831.jpg",11076831,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.46424089378635
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076789.jpg",11076789,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,196.4357438016529
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076808.jpg",11076808,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,188.35385164779103
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076798.jpg",11076798,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,197.89507958371595
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076783.jpg",11076783,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,186.31136108560352
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076787.jpg",11076787,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,180.24421232527294
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076794.jpg",11076794,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,181.88721303948577
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076821.jpg",11076821,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,190.8507881848791
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076778.jpg",11076778,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,199.22144424038365
"../../data/PBC_dataset_APL_AML/Patient_12/Signed slides/Blast, no lineage spec/BL_11076776.jpg",11076776,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,196.50160187735946
